ImageId,EncodedPixels
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,159 4 415 5 670 7 926 8 1182 9 1437 11 1693 12 1949 12 2205 12 2461 12 2717 11 2973 11 3229 11 3484 11 3740 11 3997 10 4253 10 4510 8 4767 7 5024 6 5281 4 5538 3
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,6051 3 6306 5 6561 7 6816 8 7071 9 7327 9 7582 11 7838 11 8094 10 8350 10 8606 10 8862 10 9118 10 9374 10 9631 8 9887 8 10143 8 10400 6 10656 6 10913 4
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,12201 3 12452 10 12705 15 12960 17 13216 19 13472 21 13727 8 13736 13 13983 7 13993 12 14239 6 14249 12 14496 4 14506 11 14762 11 15018 11 15275 10 15531 10 15787 9 16040 11 16295 10 16550 9 16805 9 17061 9 17317 10 17573 10 17829 10 18084 12 18340 12 18595 13 18851 13 19107 12 19362 13 19618 13 19874 12 20130 12 20386 12 20643 10 20900 4
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,75689 3 75943 6 76198 8 76453 10 76707 13 76962 14 77218 14 77474 14 77732 13 77992 8 78249 7 78505 7 78761 7 79017 7 79273 6 79530 4
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,31656 5 31911 6 32166 7 32422 7 32677 8 32933 8 33189 8 33445 8 33701 8 33957 7 34212 8 34469 7 34725 6 34981 5 35238 3
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,58285 6 58539 11 58794 13 59050 14 59305 15 59560 18 59582 6 59816 30 60072 30 60328 31 60585 31 60841 32 61098 31 61355 31 61615 27 61872 26 62130 24 62387 23 62644 22 62902 21 63159 20 63415 20 63672 19 63929 18 64187 15 64443 15 64700 15 64956 15 65212 15 65468 15 65725 13 65982 12 66239 10 66496 8 66754 5 67011 3
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,2741 4 2994 8 3249 10 3504 12 3760 12 4015 14 4271 14 4527 14 4783 13 5039 13 5295 12 5552 11 5808 10 6065 8 6323 5
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,38069 7 38324 10 38580 11 38835 12 39090 13 39345 15 39601 15 39856 16 40112 17 40369 16 40625 15 40882 15 41138 15 41395 14 41652 13 41908 13 42165 11 42420 11 42677 10 42933 8 43191 4
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,7352 3 7607 5 7863 6 8118 7 8373 9 8629 9 8885 10 9141 10 9398 9 9654 10 9910 10 10166 10 10422 10 10679 9 10935 9 11191 9 11447 9 11704 7 11961 6 12218 3
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,66004 2 66259 5 66514 7 66769 8 67024 9 67279 11 67535 11 67791 11 68045 12 68300 13 68555 14 68810 14 69064 15 69320 14 69576 14 69832 13 70087 13 70342 13 70597 11 70852 11 71107 12 71363 12 71619 12 71874 12 72129 13 72385 12 72641 12 72897 12 73153 11 73409 11 73664 11 73919 11 74174 11 74430 11 74686 11 74941 13 75196 14 75452 14 75707 15 75963 15 76219 15 76474 16 76730 15 76986 15 77242 15 77498 14 77753 14 78009 13 78265 12 78522 10 78779 8 79037 4
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,80829 9 81084 11 81340 12 81595 13 81851 13
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,43972 1 44227 4 44482 5 44738 5 44993 5 45248 5 45503 6 45758 7 46013 7 46270 4
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,191 13 447 13 703 14 959 14 1215 14 1471 15 1728 14 1984 14 2240 13 2497 12 2753 11 3009 11 3266 9 3522 8 3779 6 4037 2
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,8654 5 8910 7 9165 9 9413 4 9421 10 9668 19 9924 20 10179 21 10435 22 10691 22 10947 11 10960 9 11203 11 11217 7 11459 11 11473 7 11715 11 11729 6 11971 11 11986 3 12227 11 12484 11 12740 11 12997 10 13255 7 13513 5
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,2278 2 2533 5 2778 2 2788 6 3032 6 3043 8 3287 8 3299 8 3543 9 3554 10 3798 22 4045 2 4054 23 4299 8 4309 24 4554 35 4810 24 4836 8 5066 23 5093 7 5321 24 5349 6 5577 24 5606 4 5833 14 5849 7 5863 2 6089 13 6107 4 6345 13 6601 12 6856 12 7112 10 7368 9 7625 8 7881 7 8137 6 8394 2
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,15048 4 15304 4 15560 4 15817 4 16074 4
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,51913 4 52168 6 52424 6 52681 4 52939 1
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,39119 3 39373 6 39629 6 39886 4 40143 3 40399 3 40654 3 40910 1
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,71637 1 71892 2 72147 3 72403 3 72659 2
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,77275 1 77528 6 77783 7 78038 9 78293 10 78549 10 78805 10 79060 10 79316 10 79572 10 79828 10 80084 10 80340 9 80596 9 80853 8 81109 8 81365 7 81621 7 81878 5
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,215 16 469 15 725 8 981 6 1237 5 1493 5 1750 3
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,62952 2 63206 4 63462 5 63717 6 63973 6 64228 7 64484 7 64739 8 64753 4 64994 9 65007 8 65250 8 65262 9 65505 9 65517 11 65761 9 65771 13 66017 23 66272 8 66281 15 66528 7 66537 15 66784 6 66793 14 67040 6 67049 14 67296 5 67305 14 67552 5 67561 13 67808 5 67818 11 68064 4 68075 9 68321 2 68332 7 68590 4
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,69349 3 69604 5 69859 7 70114 8 70370 9 70626 9 70881 10 71137 10 71393 10 71648 10 71904 9 72160 9 72416 8 72673 7 72929 7 73185 6 73441 5
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,77807 2 78056 3 78062 4 78310 12 78566 13 78821 14 79077 14 79333 14 79588 15 79844 15 80099 16 80355 16 80610 16 80867 15 81128 10 81385 8 81642 6
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,2558 3 2814 3 3069 4 3324 5 3579 6 3834 7 4089 8 4343 10 4597 12 4852 13 5107 14 5362 15 5618 15 5873 14 5888 1 6129 13 6384 13 6640 13 6896 14 7152 15 7409 15 7665 16 7922 15 8180 13 8440 9 8697 8 8953 8 9208 9 9446 3 9464 9 9702 4 9720 8 9957 5 9976 8 10213 6 10231 9 10469 6 10487 9 10725 6 10736 1 10743 8 10981 14 10999 8 11237 15 11255 8 11493 16 11511 8 11749 17 11767 8 12005 26 12261 26 12517 18 12536 8 12773 19 12793 7 13029 27 13285 28 13540 29 13796 28 14053 27 14309 27 14565 27 14821 6 14830 18 15077 5 15087 16 15333 5 15343 6 15350 9 15589 4 15600 3 15607 7 15845 4 15864 5 16101 4 16358 2 16614 1
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,73192 5 73447 9 73703 11 73958 12 74214 12 74469 12 74724 13 74980 12 75236 12 75492 11 75748 11 76004 10 76262 6 76520 4 76777 3 77034 2 77291 2 77547 1
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,55278 2 55533 3 55788 5 56043 6 56298 7 56554 7 56810 6 57066 6 57322 6 57578 6 57834 6 58090 6 58346 6 58602 6 58858 7 59115 7 59371 7 59628 6 59885 5 60142 4 60399 2
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,17660 4 17915 6 18170 7 18426 7 18681 8 18937 8 19187 2 19193 8 19443 2 19448 9 19698 3 19704 9 19954 4 19959 10 20211 14 20471 10 20728 9 20985 8 21241 8 21499 6 21755 6 22012 5 22268 5 22525 4 22782 3
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,50936 4 51191 6 51446 7 51702 8 51959 7 52214 8 52469 9 52725 9 52981 8 53236 9 53492 9 53748 9 54004 9 54260 9 54516 8 54773 7 55030 5
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,73984 1 74239 2 74494 3 74749 4 75005 4 75261 4 75517 4 75773 4 76028 5 76284 5 76540 5 76794 7 77050 3 77305 4 77560 3 77816 4 78071 6 78327 8 78583 10 78839 10 79095 10 79351 10 79606 11 79862 11 80117 12 80373 12 80629 12 80885 12 81141 12 81397 12 81653 12 81909 12
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,248 9 505 8 761 8 1017 2 1021 4 1278 3
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,24315 4 24570 6 24825 7 25081 8 25336 8 25592 8 25848 8 26104 7 26361 6 26617 7 26873 7 27129 7 27385 7 27640 7 27896 7 28152 7 28409 5 28665 4 28922 2
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,42235 3 42490 5 42746 5 43002 6 43258 6 43514 7 43770 7 44026 7 44282 7 44538 7 44794 7 45050 7 45306 7 45563 6 45819 6 46075 6 46331 6 46587 6 46844 5 47101 4
f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,67328 1 67584 1 67840 1 68096 1 68351 2 68607 2 68863 2 69118 3 69374 3 69629 4 69885 4 70141 4 70396 5 70652 5 70907 6 71163 6 71419 6 71675 6 71934 3 72191 2
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,1 13 521 12 1041 11 1561 10 2081 9 2601 9 3121 8 3641 7 4161 5
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,167506 10 168022 18 168540 22 169059 25 169577 29 170096 32 170616 34 171135 36 171655 38 172174 40 172694 41 173214 42 173733 44 174253 45 174773 47 175292 48 175812 49 176332 50 176852 51 177372 51 177892 51 178412 52 178932 53 179453 52 179973 53 180493 53 181014 52 181534 53 182055 52 182575 52 183096 52 183616 52 184137 51 184658 51 185178 51 185699 50 186220 49 186740 50 187261 49 187781 49 188302 48 188823 48 189344 47 189864 47 190385 46 190906 45 191426 45 191947 44 192469 42 192990 41 193511 40 194032 39 194554 37 195075 36 195596 35 196118 32 196639 31 197160 30 197682 27 198203 25 198724 23 199245 22 199767 19 200289 14 200811 10
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,241369 2 241887 7 242386 2 242390 4 242400 2 242407 8 242906 9 242919 14 243425 2 243430 6 243438 16 243944 4 243951 17 243970 7 243978 1 244464 4 244471 1 244473 31 244986 5 244993 15 245009 14 245506 6 245513 30 245546 2 246026 6 246033 30 246066 3 246546 3 246553 36 247066 2 247070 40 247585 4 247590 41 248104 47 248625 44 249145 44 249664 45 250184 45 250705 47 251226 46 251746 45 252267 42 252787 44 253307 48 253827 44 253872 3 254349 45 254869 42 255389 43 255910 41 256431 40 256953 32 256986 6 257475 29 257507 4 257995 5 258001 22 258027 3 258517 1 258523 19 258547 2 259042 20 259068 1 259564 17 260085 11 260609 5 261132 1
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,7905 10 8423 17 8940 21 9458 24 9976 28 10495 30 11014 33 11533 35 12052 37 12571 40 13090 41 13610 42 14129 44 14648 46 15168 46 15687 48 16207 48 16727 49 17246 50 17766 51 18286 51 18805 52 19325 52 19845 53 20365 53 20884 54 21404 54 21924 54 22444 55 22963 56 23483 56 24003 56 24523 56 25042 57 25562 56 26082 56 26602 56 27123 55 27643 55 28163 54 28683 54 29204 52 29724 52 30244 51 30765 50 31285 50 31806 48 32326 48 32847 46 33368 45 33889 43 34410 41 34932 38 35454 35 35977 31 36499 28 37022 23 37545 18 38071 9
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,75631 12 75645 1 76149 17 76665 24 77184 25 77702 27 78221 28 78740 28 79257 34 79776 35 80296 35 80815 37 81335 38 81855 38 82375 39 82893 42 83412 43 83932 43 84451 44 84970 44 85490 45 86009 46 86530 46 87050 46 87570 47 88089 48 88609 48 89129 47 89649 47 90169 46 90689 44 91209 44 91729 43 92249 43 92770 1 92772 40 93292 39 93812 39 94333 5 94339 33 94852 39 95372 36 95893 18 95912 16 96415 7 96423 3 96438 1 96441 2 96444 3 96939 2
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,167671 2 168189 3 168196 2 168705 2 168708 5 168715 2 169224 4 169229 11 169744 3 169748 13 170265 2 170268 14 170785 19 170806 1 171305 19 171325 3 171825 23 172345 23 172864 25 173385 24 173905 26 174424 27 174945 26 175465 27 175984 29 176504 29 177024 30 177544 30 178065 29 178585 30 179106 29 179625 30 180145 31 180665 31 181186 30 181706 30 182226 31 182746 31 183267 30 183787 31 184308 30 184828 30 185349 29 185869 29 186389 29 186910 28 187430 29 187950 29 188471 28 188991 28 189512 26 190032 27 190553 26 191073 25 191594 24 192114 23 192635 21 193155 20 193676 19 194196 19 194717 18 195238 18 195758 18 196279 9 196289 3 196293 2 196800 7 197320 8 197841 9 198363 7
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,4947 1 5461 13 5979 18 6498 20 7017 23 7536 25 8055 28 8574 30 9093 32 9613 33 10132 34 10652 35 11171 37 11690 39 12209 40 12729 40 13249 41 13769 41 14289 41 14809 42 15329 42 15848 44 16368 44 16888 44 17408 44 17928 44 18448 45 18968 45 19488 45 20008 45 20529 43 21049 43 21570 42 22091 40 22612 39 23132 39 23653 37 24173 37 24694 35 25215 34 25736 32 26258 30 26779 27 27300 25 27821 23 28342 21 28864 18 29387 14 29911 9
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,288493 5 289009 12 289526 17 290045 19 290563 23 291081 26 291600 28 292119 29 292637 32 293156 34 293674 36 294193 37 294712 39 295231 40 295750 41 296269 42 296788 45 297307 47 297826 49 298346 48 298865 49 299384 48 299904 47 300423 48 300942 49 301462 48 301982 48 302501 49 303021 48 303541 48 304060 48 304580 48 305099 48 305619 47 306139 47 306658 47 307178 46 307698 45 308218 44 308738 43 309258 42 309778 41 310299 39 310819 37 311340 35 311860 33 312381 30 312902 27 313423 25 313944 22 314465 19 314987 15 315509 9
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,104914 11 105431 17 105949 21 106468 25 106987 28 107505 32 108024 34 108544 36 109063 38 109582 40 110101 43 110621 44 111140 46 111660 48 112180 49 112700 50 113220 51 113740 52 114260 53 114780 54 115301 54 115821 55 116341 56 116861 57 117382 57 117902 57 118423 57 118943 58 119464 57 119985 57 120505 57 121026 57 121546 57 122067 57 122588 56 123108 56 123629 56 124150 55 124671 54 125191 54 125712 53 126233 52 126754 51 127275 50 127796 48 128318 46 128839 44 129360 43 129882 40 130403 38 130925 35 131448 31 131970 27 132494 22 133021 11
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,71143 3 71157 8 71661 25 72181 27 72209 3 72700 33 73218 36 73737 38 74255 40 74774 42 75293 43 75811 46 76329 48 76847 50 77366 52 77884 53 78404 53 78923 54 79442 55 79962 55 80482 55 81002 54 81522 54 82042 53 82562 52 83082 51 83602 50 84123 48 84643 46 85164 44 85685 39 86205 34 86726 30 87247 26 87769 8 87779 5 87786 5
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,40469 3 40473 1 40988 10 41504 15 42017 24 42535 28 43054 30 43572 33 44091 36 44611 38 45130 40 45650 42 46170 43 46690 45 47210 46 47730 48 48251 48 48772 48 49293 48 49813 48 50333 49 50854 48 51375 47 51896 46 52416 46 52937 45 53459 42 53982 39 54504 36 55026 34 55547 33 56069 31 56590 30 57111 28 57631 25 58152 23 58672 21 59192 19 59712 16 60237 9
fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,462 16 985 11
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,21255 5 21505 4 21511 5 21761 11 22017 11 22273 11 22286 3 22529 10 22541 4 22785 10 22796 6 23041 17 23299 7 23307 8 23559 2 23563 7 23819 7 24075 7 24330 7 24586 5 24842 5 25098 7 25354 7 25610 7 25867 6 26124 4 26382 1
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,36614 4 36868 8 37123 10 37378 11 37634 10 37889 11 38145 10 38401 9 38657 8 38914 6 39171 3
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,44550 2 44553 1 44805 5 45061 4 45316 5 45571 6 45827 4 45832 1 46083 7 46338 8 46594 2 46597 4 46852 4 47108 3
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,29197 2 29450 2 29453 4 29707 7 29963 7 30219 7 30476 6 30732 6 30989 5 31245 5 31501 3 31505 1 31758 2 32014 1
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,11286 8 11539 12 11794 14 12049 15 12305 16 12560 16 12816 7 12829 3 13071 7 13328 6 13585 4
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,15898 2 16151 5 16406 7 16661 8 16917 8 17174 7 17430 7 17686 7 17942 7 18198 6 18454 6 18710 4 18968 1
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,20247 4 20502 6 20757 7 21013 7 21269 8 21525 8 21781 7 22037 7 22293 7 22549 7 22805 6 23062 3
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,35359 2 35611 7 35866 9 36123 10 36383 7 36640 6 36896 6 37152 6 37409 5
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,32547 2 32801 4 33056 5 33310 7 33566 7 33821 8 34077 8 34334 8 34590 9 34847 8
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,25128 4 25382 7 25637 9 25892 10 26148 10 26403 10 26659 9 26915 9 27172 8 27428 8 27685 6 27942 5 28199 3
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,20267 4 20522 7 20777 9 21033 9 21289 10 21545 10 21801 10 22058 8 22315 6
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,16174 6 16428 9 16440 1 16683 14 16939 14 17194 13 17451 10 17462 1 17710 3 17714 1 17718 1 17974 2 18230 3 18485 5 18741 6 18996 7 19252 7 19508 7 19764 6 20020 6 20277 3
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,11829 4 12082 9 12337 10 12592 12 12848 10 13104 9 13360 9 13617 10 13874 1
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,20799 4 21054 6 21310 6 21566 7 21821 8 22077 7 22333 7 22589 7 22845 7 23101 6 23357 6 23614 4
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,2690 4 2945 6 3201 7 3457 7 3713 8 3969 8 4226 7 4482 7 4739 6 4996 4
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,136 9 393 7 650 5
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,147 6 403 6 661 4 918 3
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,3743 2 3998 4 4254 5 4510 6 4766 6 5022 6 5278 6 5533 7 5789 7 6044 9 6300 8 6555 9 6811 8 7067 5
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,15272 1 15528 10 15785 9 16041 9 16298 7 16555 6 16812 5 17070 2
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,6323 3 6577 7 6833 7 7088 8 7343 8 7598 8 7854 7 8110 6 8366 6 8622 4 8879 1
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,29618 4 29873 6 30128 8 30384 8 30639 9 30895 8 31151 8 31407 7 31663 6 31919 6 32176 3
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,25270 2 25524 6 25778 9 26034 10 26290 10 26546 10 26802 11 27058 10 27315 9 27572 7
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,12982 4 13238 5 13493 7 13749 7 14004 9 14260 9 14515 10 14771 11 15027 10 15283 10 15540 2
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,20154 3 20409 6 20665 7 20920 9 21176 9 21432 8 21688 8 21944 7 22202 3
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,52159 5 52413 8 52669 7 52924 8 53180 8 53436 7 53692 7 53949 6 54205 5 54461 4 54717 3
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,15556 5 15809 8 16064 10 16320 10 16576 10 16832 10 17089 8 17346 5
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,1732 1 1988 3 2244 4 2500 5 2756 7 3013 6 3269 7 3525 8 3781 9 4037 9 4293 9 4549 9 4805 9 5060 10 5316 8 5572 7 5828 2 5834 6 6089 7 6345 8 6601 8 6857 8 7114 6 7370 6 7626 6 7883 5 8139 5 8396 3 8652 3
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,10696 8 10951 10 11205 13 11461 14 11716 15 11972 16 12228 8 12238 3 12242 2 12485 5
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,1496 6 1751 8 2008 8 2263 9 2519 9 2775 8 3030 8 3287 6 3543 5
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,11501 5 11756 10 12011 11 12266 12 12520 14 12775 15 13030 15 13285 16 13540 16 13795 15 14050 7 14306 6 14562 5 14817 6 15073 6 15330 5 15586 5 15844 1
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,5609 7 5863 10 6118 12 6372 15 6627 16 6882 17 7138 17 7395 16 7651 16 7908 15 8164 14 8420 13 8678 9
feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,47099 6 47354 7 47610 7 47866 7 48122 5 48379 3
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,60932 1 61186 5 61441 7 61697 7 61953 8 62209 8 62465 8 62721 8 62977 7 63233 7 63489 7 63745 7 64001 7 64257 7 64513 6 64769 6 65026 4 65283 1
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,3090 1 3343 6 3598 8 3853 9 4108 11 4363 12 4618 13 4874 13 5129 13 5385 13 5640 14 5896 13 6151 14 6408 12 6664 12 6920 11 7177 9 7434 6
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,18193 1 18447 7 18702 9 18956 12 19211 13 19467 13 19722 14 19978 14 20233 14 20489 13 20745 13 21001 12 21258 10 21515 7 21772 4
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,42014 3 42268 7 42523 9 42778 10 43034 10 43289 11 43544 12 43800 11 44056 10 44311 11 44568 9 44824 8 45081 6 45338 4
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,23592 1 23845 6 24099 9 24355 10 24609 12 24864 13 25120 13 25375 14 25630 14 25885 15 26141 14 26397 13 26654 2 26657 9 26912 9 27165 11 27422 9 27678 6
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,31525 6 31780 8 32035 10 32290 11 32545 12 32800 13 33056 13 33311 13 33567 13 33822 13 34078 13 34334 12 34348 6 34590 21 34846 21 35102 22 35359 7 35367 13 35615 5 35623 12 35878 13 36134 13 36389 13 36645 12 36901 12 37158 9 37415 7 37672 3
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,63532 3 63787 6 64042 8 64298 8 64554 8 64809 8 65065 8 65320 8
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,50 11 306 10 562 8
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,36413 1 36667 6 36922 8 37177 9 37432 11 37688 11 37943 11 38199 11 38454 12 38710 11 38965 12 39222 10 39478 10 39734 9 39990 8 40247 5
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,2114 3 2368 6 2621 10 2876 12 3131 13 3386 13 3641 14 3896 15 4152 14 4408 13 4663 13 4920 11 5175 11 5432 9 5690 4
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,48199 2 48451 12 48706 16 48961 19 49217 19 49472 20 49728 21 49985 20 50241 20 50499 18 50758 14
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,14413 4 14668 7 14923 10 15178 12 15434 12 15689 14 15944 15 16200 16 16456 16 16712 16 16968 17 17224 17 17480 17 17736 17 17992 17 18248 17 18504 17 18760 17 19017 15 19274 14 19530 14 19786 13 20044 11 20301 8 20560 3
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,22649 1 22901 7 23155 10 23410 12 23665 14 23920 16 24175 17 24430 18 24686 18 24941 19 25196 19 25452 19 25708 18 25964 17 26220 16 26476 15 26733 13 26990 10 27247 7
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,33143 7 33397 10 33651 13 33907 13 34163 13 34418 14 34674 13 34930 11 35186 9 35444 3
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,45695 3 45949 8 46203 11 46458 13 46712 16 46967 18 47223 18 47478 20 47733 21 47989 21 48244 22 48499 22 48755 22 49011 22 49266 23 49522 22 49778 22 50034 21 50290 21 50546 20 50803 18 51059 17 51316 15 51573 14 51830 11 52088 7
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,60536 6 60790 9 61045 11 61301 11 61556 13 61812 13 62067 14 62323 14 62579 14 62835 14 63090 14 63346 13 63603 12 63859 10 64116 8 64373 5 64632 1
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,35478 7 35732 9 35987 10 36241 12 36496 13 36751 14 37006 15 37261 15 37517 14 37772 14 38028 13 38284 11 38540 10 38797 7
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,62354 4 62608 7 62863 8 63119 9 63374 10 63630 10 63885 11 64141 11 64397 10 64653 10 64909 10 65165 10 65421 9
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,26279 7 26533 10 26787 12 27042 14 27297 15 27553 14 27808 15 28065 13 28321 12 28577 10 28834 8
f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,58026 4 58281 5 58536 7 58792 7 59047 9 59303 9 59558 10 59814 10 60070 10 60326 9 60582 9 60838 9 61094 9 61350 8 61606 7 61863 5 62120 3
